behavior_id,user_id,product_id,behavior_type,behavior_time,duration_seconds
B00025981,U000571,P000159,浏览,2025-12-19 17:06:36,412
B00025982,U003585,P000413,加购,2026-01-24 20:16:36,0
B00025983,U004323,P000287,收藏,2026-01-11 16:53:36,0
B00025984,U003896,P000524,浏览,2025-12-28 16:07:36,339
B00025985,U000786,P001827,收藏,2025-12-19 13:10:36,0
B00025986,U003929,P001002,点击,2026-01-07 02:20:36,575
B00025987,U000823,P001015,点击,2026-02-25 06:51:36,68
B00025988,U001583,P000313,加购,2026-02-06 14:54:36,0
B00025989,U003792,P001705,浏览,2026-02-02 08:51:36,61
B00025990,U000433,P000027,加购,2026-02-26 19:35:36,0
B00025991,U002290,P001935,点击,2026-01-04 05:11:36,363
B00025992,U002664,P001502,浏览,2026-01-03 09:49:36,247
B00025993,U004373,P000839,点击,2025-12-08 21:15:36,530
B00025994,U003741,P001956,浏览,2026-02-06 12:51:36,20
B00025995,U002734,P001390,点击,2026-01-22 21:25:36,361
B00025996,U004618,P000408,收藏,2026-01-22 04:45:36,0
B00025997,U003156,P000338,浏览,2025-12-07 19:11:36,232
B00025998,U000647,P000408,点击,2025-12-08 22:47:36,280
B00025999,U001310,P001100,浏览,2025-12-11 01:15:36,434
B00026000,U001885,P001692,收藏,2026-01-25 02:52:36,0
B00026001,U004151,P000075,浏览,2025-12-26 01:40:36,344
B00026002,U002804,P000259,浏览,2025-12-14 20:58:36,34
B00026003,U004673,P000357,浏览,2025-12-09 10:32:36,212
B00026004,U004932,P001539,点击,2025-12-30 13:14:36,160
B00026005,U000143,P000285,浏览,2026-01-26 04:48:36,304
B00026006,U004706,P001440,浏览,2026-01-01 10:38:36,29
B00026007,U004453,P001078,浏览,2025-12-29 01:15:36,216
B00026008,U000643,P001446,点击,2026-01-07 10:19:36,31
B00026009,U002500,P001247,浏览,2026-01-10 22:25:36,491
B00026010,U004143,P001464,浏览,2026-01-16 15:56:36,15
B00026011,U002801,P000833,收藏,2026-02-12 13:30:36,0
B00026012,U000427,P000741,浏览,2025-12-27 09:13:36,236
B00026013,U000868,P001685,点击,2026-02-11 18:07:36,49
B00026014,U001563,P001774,浏览,2026-02-21 02:58:36,572
B00026015,U002948,P001577,浏览,2026-02-15 20:09:36,517
B00026016,U002899,P000746,加购,2026-02-05 09:14:36,0
B00026017,U002914,P001556,浏览,2026-01-21 09:12:36,351
B00026018,U002896,P000246,点击,2026-01-06 15:00:36,285
B00026019,U002740,P001596,浏览,2026-02-26 09:40:36,194
B00026020,U001587,P001739,收藏,2025-12-08 20:39:36,0
B00026021,U004768,P000955,收藏,2026-01-02 17:07:36,0
B00026022,U000529,P000458,浏览,2025-12-08 06:50:36,243
B00026023,U003351,P000183,浏览,2026-02-13 01:26:36,322
B00026024,U003374,P000259,浏览,2026-01-12 10:53:36,535
B00026025,U001420,P001660,浏览,2026-01-07 09:34:36,543
B00026026,U004662,P000886,浏览,2026-01-31 07:54:36,225
B00026027,U000525,P000270,加购,2026-01-09 09:16:36,0
B00026028,U003786,P000813,浏览,2025-12-06 23:08:36,487
B00026029,U000964,P000621,浏览,2025-12-15 19:12:36,427
B00026030,U000450,P000351,收藏,2026-02-01 21:41:36,0
B00026031,U000783,P001763,浏览,2026-02-13 17:13:36,247
B00026032,U001764,P001212,浏览,2026-02-18 23:56:36,518
B00026033,U002110,P000502,浏览,2026-02-17 16:22:36,341
B00026034,U001225,P001201,点击,2025-12-21 00:22:36,432
B00026035,U000497,P001417,点击,2026-01-20 23:10:36,56
B00026036,U002887,P001462,浏览,2026-02-11 13:54:36,533
B00026037,U000208,P000838,点击,2026-01-31 03:33:36,507
B00026038,U001502,P001022,浏览,2026-01-06 09:21:36,197
B00026039,U002504,P001373,浏览,2025-12-26 23:40:36,411
B00026040,U004569,P001844,收藏,2026-02-10 09:32:36,0
B00026041,U002717,P001518,浏览,2026-01-26 05:58:36,353
B00026042,U001780,P001087,加购,2026-02-24 22:01:36,0
B00026043,U001414,P001781,点击,2025-12-19 11:40:36,304
B00026044,U000889,P000180,加购,2025-12-13 07:06:36,0
B00026045,U002034,P001558,加购,2026-02-24 05:23:36,0
B00026046,U004107,P001335,浏览,2026-02-07 05:58:36,505
B00026047,U002502,P000625,浏览,2026-03-03 07:38:36,456
B00026048,U004507,P001134,加购,2026-02-05 02:23:36,0
B00026049,U002779,P000515,收藏,2026-02-19 11:13:36,0
B00026050,U001741,P000258,浏览,2026-01-11 07:38:36,261
B00026051,U003965,P001723,浏览,2026-01-21 15:46:36,428
B00026052,U004028,P000540,加购,2026-02-02 01:45:36,0
B00026053,U003785,P000421,点击,2025-12-10 21:04:36,65
B00026054,U004205,P000248,浏览,2026-01-22 20:00:36,88
B00026055,U000027,P001477,点击,2025-12-27 16:04:36,91
B00026056,U001440,P001033,收藏,2025-12-09 10:35:36,0
B00026057,U001006,P001726,浏览,2026-01-14 04:13:36,38
B00026058,U001313,P001312,浏览,2025-12-07 17:19:36,577
B00026059,U003558,P000465,点击,2025-12-16 05:00:36,278
B00026060,U003337,P001099,点击,2026-01-18 08:51:36,198
B00026061,U001012,P000102,加购,2025-12-22 20:34:36,0
B00026062,U001677,P000511,浏览,2026-02-28 16:38:36,59
B00026063,U002273,P000291,浏览,2025-12-26 04:10:36,91
B00026064,U000330,P001583,浏览,2026-01-19 06:14:36,437
B00026065,U004018,P001938,点击,2026-02-06 04:54:36,259
B00026066,U003005,P001572,浏览,2025-12-12 21:39:36,368
B00026067,U003376,P001683,浏览,2026-01-31 20:47:36,535
B00026068,U004363,P000123,浏览,2026-01-27 14:32:36,514
B00026069,U003458,P001689,浏览,2026-01-15 20:13:36,365
B00026070,U003847,P000430,浏览,2026-01-13 01:57:36,111
B00026071,U003449,P001340,浏览,2025-12-09 19:26:36,267
B00026072,U002235,P001145,收藏,2026-03-05 10:26:36,0
B00026073,U002527,P000232,浏览,2026-01-23 13:05:36,409
B00026074,U002734,P001631,收藏,2026-01-20 16:02:36,0
B00026075,U001871,P001047,浏览,2026-01-11 19:58:36,25
B00026076,U003719,P001914,浏览,2026-03-04 12:48:36,60
B00026077,U003166,P001651,加购,2025-12-30 22:06:36,0
B00026078,U002446,P000462,收藏,2025-12-24 22:18:36,0
B00026079,U004959,P001691,收藏,2025-12-12 06:41:36,0
B00026080,U004617,P001699,点击,2026-01-31 01:01:36,148
B00026081,U001545,P000589,浏览,2025-12-28 23:53:36,327
B00026082,U004218,P000951,浏览,2026-01-02 11:05:36,212
B00026083,U004482,P001316,点击,2025-12-05 13:48:36,24
B00026084,U003414,P000728,收藏,2026-02-27 17:19:36,0
B00026085,U004880,P000609,浏览,2025-12-20 15:06:36,17
B00026086,U003782,P000881,点击,2026-01-06 19:46:36,374
B00026087,U000919,P000199,加购,2026-02-06 05:00:36,0
B00026088,U002430,P000137,浏览,2025-12-19 18:09:36,532
B00026089,U003702,P001394,收藏,2025-12-23 00:24:36,0
B00026090,U000156,P000021,收藏,2026-01-21 01:20:36,0
B00026091,U003200,P000160,浏览,2026-01-31 01:21:36,295
B00026092,U003115,P000322,浏览,2026-01-21 04:41:36,45
B00026093,U001599,P000300,点击,2025-12-16 22:17:36,251
B00026094,U002429,P000633,浏览,2026-01-08 15:57:36,278
B00026095,U001681,P001497,浏览,2026-02-26 19:01:36,318
B00026096,U001956,P000705,浏览,2025-12-19 12:30:36,596
B00026097,U003347,P000459,浏览,2026-01-14 19:49:36,74
B00026098,U002437,P001360,浏览,2026-01-29 00:16:36,588
B00026099,U001047,P000727,浏览,2025-12-09 07:58:36,378
B00026100,U003948,P000655,点击,2025-12-29 16:45:36,268
B00026101,U004883,P000667,浏览,2026-01-27 10:52:36,8
B00026102,U003456,P000016,浏览,2025-12-14 10:11:36,123
B00026103,U003483,P000302,浏览,2026-02-04 09:25:36,467
B00026104,U001835,P001505,浏览,2026-02-27 11:31:36,477
B00026105,U003353,P001383,加购,2026-02-16 05:40:36,0
B00026106,U003254,P001736,点击,2026-02-23 09:26:36,305
B00026107,U000228,P000944,浏览,2026-01-08 03:01:36,372
B00026108,U003153,P001601,浏览,2026-01-09 14:42:36,25
B00026109,U002636,P000019,点击,2026-02-22 08:23:36,201
B00026110,U003353,P000602,浏览,2026-02-08 15:43:36,328
B00026111,U004810,P001573,收藏,2025-12-24 11:13:36,0
B00026112,U002812,P001722,浏览,2025-12-25 02:23:36,284
B00026113,U000174,P001463,浏览,2026-01-14 03:50:36,265
B00026114,U001399,P000309,点击,2025-12-14 12:10:36,133
B00026115,U003403,P000047,点击,2026-02-27 22:52:36,326
B00026116,U003736,P000131,点击,2025-12-15 20:48:36,233
B00026117,U002435,P000088,收藏,2026-02-19 11:55:36,0
B00026118,U003220,P000342,加购,2026-03-01 00:23:36,0
B00026119,U004439,P000062,浏览,2026-01-30 16:31:36,59
B00026120,U001148,P000129,浏览,2026-01-10 17:59:36,329
B00026121,U004836,P000039,浏览,2026-02-11 15:52:36,537
B00026122,U003556,P001865,浏览,2026-01-23 10:27:36,100
B00026123,U001478,P001185,浏览,2026-02-18 15:22:36,199
B00026124,U000706,P000791,浏览,2026-02-09 15:15:36,337
B00026125,U003421,P001698,收藏,2026-01-07 19:49:36,0
B00026126,U002501,P001073,点击,2026-02-11 21:42:36,382
B00026127,U002056,P000637,收藏,2026-01-23 07:19:36,0
B00026128,U001890,P000945,加购,2025-12-17 17:46:36,0
B00026129,U003445,P000739,浏览,2026-02-25 14:58:36,118
B00026130,U004663,P001329,浏览,2025-12-27 09:38:36,189
B00026131,U002597,P000394,收藏,2026-01-16 06:27:36,0
B00026132,U003529,P000352,点击,2025-12-28 03:10:36,429
B00026133,U003833,P000834,收藏,2026-02-16 00:56:36,0
B00026134,U004808,P000071,浏览,2025-12-30 08:36:36,287
B00026135,U000601,P000984,收藏,2026-02-15 14:15:36,0
B00026136,U003395,P001859,点击,2026-01-13 12:47:36,12
B00026137,U003973,P001783,浏览,2025-12-07 11:42:36,31
B00026138,U002383,P001484,浏览,2026-02-04 18:55:36,579
B00026139,U000122,P000039,浏览,2026-02-27 07:13:36,211
B00026140,U000476,P000938,浏览,2025-12-14 03:54:36,574
B00026141,U004882,P001124,浏览,2026-02-26 07:37:36,461
B00026142,U000237,P001499,浏览,2026-03-04 01:02:36,364
B00026143,U002827,P000513,浏览,2026-01-15 21:03:36,334
B00026144,U003914,P001710,浏览,2025-12-22 09:09:36,565
B00026145,U001668,P000676,浏览,2026-01-25 14:24:36,412
B00026146,U000382,P000987,点击,2025-12-13 11:47:36,560
B00026147,U004485,P001916,浏览,2025-12-20 15:21:36,67
B00026148,U001471,P000684,浏览,2026-01-18 01:39:36,407
B00026149,U004790,P001567,收藏,2026-01-01 20:12:36,0
B00026150,U003265,P001121,点击,2025-12-06 01:31:36,420
B00026151,U004557,P000622,收藏,2026-01-18 01:57:36,0
B00026152,U004206,P000698,收藏,2026-01-10 16:23:36,0
B00026153,U004310,P000992,点击,2026-01-15 22:12:36,439
B00026154,U003725,P001412,浏览,2025-12-09 20:37:36,287
B00026155,U002511,P000512,浏览,2025-12-06 01:33:36,206
B00026156,U000585,P001077,浏览,2026-02-02 01:28:36,35
B00026157,U000515,P000473,浏览,2026-02-06 20:27:36,438
B00026158,U002050,P001639,收藏,2026-02-09 22:24:36,0
B00026159,U003468,P001885,浏览,2026-01-13 07:28:36,465
B00026160,U000210,P000185,浏览,2026-01-10 06:20:36,203
B00026161,U004154,P000201,浏览,2026-01-08 15:36:36,533
B00026162,U004580,P000078,点击,2025-12-26 20:12:36,502
B00026163,U001753,P000248,浏览,2025-12-19 21:26:36,326
B00026164,U002996,P001458,加购,2026-01-21 22:25:36,0
B00026165,U003841,P000773,浏览,2026-01-30 18:36:36,46
B00026166,U004040,P000820,收藏,2026-01-13 18:06:36,0
B00026167,U004581,P000913,点击,2025-12-17 11:52:36,157
B00026168,U004167,P000032,点击,2025-12-27 23:38:36,493
B00026169,U001507,P001670,浏览,2026-01-29 18:20:36,564
B00026170,U001069,P000453,浏览,2025-12-25 11:46:36,454
B00026171,U002704,P001629,浏览,2026-02-21 02:34:36,202
B00026172,U003857,P001530,点击,2025-12-11 09:05:36,403
B00026173,U001766,P000381,点击,2025-12-23 23:24:36,172
B00026174,U001829,P001884,点击,2025-12-21 17:34:36,102
B00026175,U002834,P000957,加购,2026-02-25 12:48:36,0
B00026176,U001228,P001418,点击,2026-02-02 02:14:36,567
B00026177,U004572,P000407,浏览,2026-01-01 05:16:36,307
B00026178,U003851,P000881,收藏,2025-12-28 08:24:36,0
B00026179,U000572,P001205,点击,2026-02-08 22:55:36,527
B00026180,U003226,P000317,点击,2026-01-31 10:14:36,77
B00026181,U004688,P000659,收藏,2026-01-03 08:39:36,0
B00026182,U001574,P001668,点击,2026-01-13 06:30:36,464
B00026183,U004745,P000942,加购,2025-12-17 16:35:36,0
B00026184,U004562,P000672,浏览,2026-03-01 23:07:36,474
B00026185,U000225,P001876,点击,2026-02-07 07:38:36,268
B00026186,U003017,P001326,浏览,2026-02-03 06:10:36,345
B00026187,U000558,P000574,浏览,2026-01-01 12:44:36,330
B00026188,U003529,P000860,浏览,2026-01-09 14:24:36,545
B00026189,U000453,P001334,点击,2025-12-31 01:17:36,302
B00026190,U001898,P001916,浏览,2026-03-03 06:05:36,577
B00026191,U002850,P001892,点击,2026-02-12 10:55:36,126
B00026192,U000742,P000727,点击,2026-01-07 22:20:36,89
B00026193,U001942,P001859,点击,2026-01-29 22:50:36,434
B00026194,U000709,P000792,点击,2026-01-21 11:22:36,392
B00026195,U004289,P001602,浏览,2026-02-13 05:23:36,112
B00026196,U000154,P000530,点击,2026-01-17 02:06:36,500
B00026197,U000466,P000753,点击,2025-12-26 06:58:36,251
B00026198,U000567,P001632,点击,2026-02-01 17:32:36,287
B00026199,U004058,P000560,点击,2026-02-27 04:21:36,509
B00026200,U002815,P001966,点击,2026-02-04 05:36:36,303
B00026201,U000011,P000560,点击,2026-01-20 12:55:36,187
B00026202,U004666,P000830,浏览,2026-01-06 03:57:36,195
B00026203,U001005,P001264,点击,2026-01-30 23:06:36,80
B00026204,U004052,P000222,点击,2025-12-20 06:24:36,598
B00026205,U002287,P000742,点击,2026-03-05 19:05:36,76
B00026206,U004906,P001691,浏览,2026-01-10 20:40:36,300
B00026207,U004945,P001598,浏览,2025-12-27 21:49:36,206
B00026208,U000499,P001126,点击,2026-01-05 10:48:36,105
B00026209,U001909,P000381,浏览,2026-02-05 04:24:36,372
B00026210,U003023,P000358,收藏,2025-12-10 23:52:36,0
B00026211,U004128,P001358,加购,2025-12-20 04:43:36,0
B00026212,U004391,P000833,收藏,2026-01-18 10:10:36,0
B00026213,U001552,P001332,浏览,2026-01-10 22:37:36,6
B00026214,U003987,P000001,收藏,2025-12-05 14:27:36,0
B00026215,U000726,P000946,浏览,2026-01-03 21:01:36,589
B00026216,U004682,P000552,浏览,2025-12-30 15:00:36,455
B00026217,U004829,P000584,收藏,2026-01-12 12:20:36,0
B00026218,U004430,P000145,浏览,2025-12-28 02:01:36,52
B00026219,U002974,P001025,浏览,2026-01-26 02:26:36,498
B00026220,U004458,P000590,收藏,2025-12-08 15:48:36,0
B00026221,U000930,P000491,加购,2025-12-30 02:38:36,0
B00026222,U000935,P000492,点击,2026-01-18 15:39:36,115
B00026223,U001073,P000717,点击,2026-01-12 15:22:36,50
B00026224,U004586,P000926,点击,2026-01-08 02:33:36,162
B00026225,U003813,P001741,浏览,2025-12-07 10:07:36,45
B00026226,U004229,P000835,浏览,2025-12-31 21:22:36,164
B00026227,U000873,P001527,浏览,2026-01-08 01:56:36,227
B00026228,U000299,P001558,收藏,2025-12-25 21:16:36,0
B00026229,U002607,P001827,收藏,2025-12-15 00:47:36,0
B00026230,U003269,P000824,点击,2025-12-06 13:22:36,296
B00026231,U003839,P000382,加购,2026-01-20 18:01:36,0
B00026232,U003985,P000910,点击,2026-02-12 11:06:36,187
B00026233,U000194,P001256,收藏,2026-02-10 14:01:36,0
B00026234,U002484,P001581,浏览,2026-02-20 13:04:36,377
B00026235,U002652,P001878,浏览,2026-03-05 05:10:36,46
B00026236,U002436,P000289,收藏,2026-01-31 12:02:36,0
B00026237,U002383,P001420,加购,2026-02-11 18:57:36,0
B00026238,U000368,P000920,点击,2025-12-31 04:26:36,417
B00026239,U002610,P001733,浏览,2026-02-21 00:36:36,89
B00026240,U004834,P000953,收藏,2026-01-20 05:42:36,0
B00026241,U002744,P000905,点击,2026-01-03 09:49:36,567
B00026242,U001890,P001154,浏览,2025-12-29 09:47:36,238
B00026243,U000528,P001339,加购,2025-12-18 23:22:36,0
B00026244,U002148,P001534,浏览,2026-01-16 20:03:36,23
B00026245,U003565,P000863,浏览,2026-01-29 20:14:36,241
B00026246,U000278,P001774,浏览,2026-01-22 23:07:36,527
B00026247,U001402,P000797,浏览,2026-02-25 14:32:36,429
B00026248,U004524,P001757,浏览,2025-12-11 06:41:36,182
B00026249,U000329,P000502,浏览,2025-12-25 01:10:36,566
B00026250,U001024,P000823,浏览,2026-01-25 00:53:36,600
B00026251,U000764,P000862,浏览,2026-02-18 22:18:36,578
B00026252,U002740,P000150,浏览,2026-01-13 09:26:36,126
B00026253,U000033,P001911,点击,2026-02-17 08:41:36,579
B00026254,U003169,P001749,点击,2026-02-11 14:11:36,241
B00026255,U000386,P000617,浏览,2026-02-06 21:27:36,168
B00026256,U004110,P000689,收藏,2026-01-20 22:55:36,0
B00026257,U003389,P000396,点击,2025-12-14 07:04:36,562
B00026258,U003823,P001735,浏览,2026-01-11 11:44:36,267
B00026259,U004182,P000217,浏览,2026-02-04 12:08:36,48
B00026260,U002590,P001928,浏览,2025-12-25 10:12:36,61
B00026261,U003355,P000481,浏览,2026-01-14 07:41:36,479
B00026262,U001088,P001552,点击,2026-02-06 08:45:36,529
B00026263,U001825,P000168,浏览,2026-03-02 14:40:36,147
B00026264,U003893,P001197,浏览,2026-02-15 19:31:36,429
B00026265,U000080,P000576,浏览,2025-12-14 00:53:36,218
B00026266,U000394,P001727,浏览,2026-02-12 14:18:36,81
B00026267,U000667,P001715,浏览,2025-12-24 09:33:36,226
B00026268,U003749,P000237,点击,2026-01-19 14:08:36,179
B00026269,U002926,P001034,浏览,2025-12-17 04:06:36,269
B00026270,U002259,P000076,加购,2026-01-26 13:54:36,0
B00026271,U002451,P001238,浏览,2025-12-05 19:04:36,112
B00026272,U002315,P001145,点击,2025-12-09 11:34:36,104
B00026273,U001076,P000967,点击,2025-12-19 03:12:36,65
B00026274,U000032,P001197,浏览,2025-12-30 15:54:36,57
B00026275,U001021,P000853,加购,2026-02-13 06:51:36,0
B00026276,U001360,P001592,收藏,2026-01-11 17:48:36,0
B00026277,U004564,P001254,浏览,2025-12-27 03:58:36,186
B00026278,U000292,P000982,加购,2026-02-26 06:29:36,0
B00026279,U000600,P001609,浏览,2026-02-05 07:31:36,136
B00026280,U000171,P001748,浏览,2026-03-02 11:01:36,358
B00026281,U002356,P000013,浏览,2026-01-11 22:28:36,104
B00026282,U003893,P000064,浏览,2026-02-08 14:54:36,431
B00026283,U001107,P001651,浏览,2025-12-18 06:37:36,234
B00026284,U004272,P000728,浏览,2026-01-29 07:53:36,221
B00026285,U002931,P000670,点击,2026-02-02 17:39:36,271
B00026286,U002940,P001001,浏览,2026-01-02 17:30:36,349
B00026287,U001918,P001844,加购,2026-01-30 15:54:36,0
B00026288,U000112,P001650,加购,2026-01-02 12:04:36,0
B00026289,U000355,P000566,点击,2026-02-21 19:11:36,221
B00026290,U000191,P000825,浏览,2026-02-16 11:02:36,310
B00026291,U003643,P000530,点击,2026-01-14 22:59:36,192
B00026292,U002310,P001561,收藏,2026-01-07 20:06:36,0
B00026293,U001748,P000693,加购,2026-01-17 20:31:36,0
B00026294,U001363,P000788,浏览,2026-01-30 00:40:36,117
B00026295,U003928,P001547,浏览,2026-01-08 08:09:36,24
B00026296,U002432,P001704,浏览,2026-02-18 10:26:36,387
B00026297,U004425,P000482,点击,2026-02-19 00:18:36,383
B00026298,U003616,P001943,浏览,2025-12-17 16:05:36,559
B00026299,U002920,P001626,点击,2026-02-27 02:48:36,116
B00026300,U004861,P000087,点击,2026-01-13 17:57:36,77
B00026301,U000773,P001521,浏览,2026-01-05 05:50:36,549
B00026302,U002065,P001450,点击,2026-01-14 19:33:36,244
B00026303,U004480,P000687,浏览,2025-12-28 23:02:36,130
B00026304,U003926,P001080,收藏,2026-02-25 04:28:36,0
B00026305,U002844,P000801,点击,2025-12-24 14:55:36,49
B00026306,U001684,P000729,浏览,2026-01-28 23:55:36,237
B00026307,U000147,P000610,浏览,2026-01-30 20:45:36,60
B00026308,U003080,P000794,浏览,2026-02-17 08:57:36,370
B00026309,U003877,P001895,收藏,2026-02-28 01:06:36,0
B00026310,U001725,P001349,浏览,2026-02-05 11:56:36,157
B00026311,U003757,P001565,点击,2025-12-23 23:04:36,468
B00026312,U002559,P001502,收藏,2025-12-23 08:20:36,0
B00026313,U000735,P000877,浏览,2025-12-14 02:25:36,25
B00026314,U004134,P000316,浏览,2026-01-17 02:19:36,212
B00026315,U000571,P000933,加购,2026-02-26 05:48:36,0
B00026316,U003659,P001525,浏览,2026-01-24 05:20:36,263
B00026317,U003205,P001689,收藏,2026-02-13 22:19:36,0
B00026318,U003293,P000107,浏览,2025-12-17 10:58:36,266
B00026319,U001748,P000970,点击,2026-02-01 03:27:36,76
B00026320,U004756,P001708,加购,2025-12-31 07:14:36,0
B00026321,U002130,P000418,点击,2026-01-05 01:17:36,552
B00026322,U001420,P000121,浏览,2026-01-09 08:18:36,285
B00026323,U000881,P000012,浏览,2026-02-04 06:12:36,318
B00026324,U000849,P000349,浏览,2026-01-12 05:05:36,63
